user_id,movie_id,ratings,age,gender,occupation,movie_title,release_date,genre_unknown,genre_action,genre_adventure,genre_animation,genre_children,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_fantasy,genre_film-noir,genre_horror,genre_musical,genre_mystery,genre_romance,genre_sci-fi,genre_thriller,genre_war,genre_western
303,50,5,19,M,student,Star Wars (1977),01-Jan-1977,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
303,81,4,19,M,student,"Hudsucker Proxy, The (1994)",01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
303,79,5,19,M,student,"Fugitive, The (1993)",01-Jan-1993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
303,773,4,19,M,student,Mute Witness (1994),01-Jan-1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
303,12,4,19,M,student,"Usual Suspects, The (1995)",14-Aug-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
303,195,4,19,M,student,"Terminator, The (1984)",01-Jan-1984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
303,653,4,19,M,student,Touch of Evil (1958),01-Jan-1958,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
303,191,5,19,M,student,Amadeus (1984),01-Jan-1984,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
303,421,4,19,M,student,William Shakespeare's Romeo and Juliet (1996),25-Oct-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
303,132,5,19,M,student,"Wizard of Oz, The (1939)",01-Jan-1939,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
303,1,5,19,M,student,Toy Story (1995),01-Jan-1995,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,484,5,19,M,student,"Maltese Falcon, The (1941)",01-Jan-1941,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
303,408,4,19,M,student,"Close Shave, A (1995)",28-Apr-1996,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
303,144,5,19,M,student,Die Hard (1988),01-Jan-1988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
303,634,3,19,M,student,Microcosmos: Le peuple de l'herbe (1996),11-Oct-1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
303,182,5,19,M,student,GoodFellas (1990),01-Jan-1990,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
303,186,4,19,M,student,"Blues Brothers, The (1980)",01-Jan-1980,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
303,705,5,19,M,student,Singin' in the Rain (1952),01-Jan-1952,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
303,558,4,19,M,student,Heavenly Creatures (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
303,171,4,19,M,student,Delicatessen (1991),01-Jan-1991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
303,109,4,19,M,student,Mystery Science Theater 3000: The Movie (1996),19-Apr-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
303,92,4,19,M,student,True Romance (1993),01-Jan-1993,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
303,475,4,19,M,student,Trainspotting (1996),19-Jul-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,150,5,19,M,student,Swingers (1996),18-Oct-1996,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
303,232,4,19,M,student,Young Guns (1988),01-Jan-1988,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
303,2,3,19,M,student,GoldenEye (1995),01-Jan-1995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
303,1073,4,19,M,student,Shallow Grave (1994),01-Jan-1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
303,42,5,19,M,student,Clerks (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,168,5,19,M,student,Monty Python and the Holy Grail (1974),01-Jan-1974,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,93,5,19,M,student,Welcome to the Dollhouse (1995),24-May-1996,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
303,8,5,19,M,student,Babe (1995),01-Jan-1995,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
303,176,5,19,M,student,Aliens (1986),01-Jan-1986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
303,234,5,19,M,student,Jaws (1975),01-Jan-1975,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
303,430,4,19,M,student,Duck Soup (1933),01-Jan-1933,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
303,11,4,19,M,student,Seven (Se7en) (1995),01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
303,508,4,19,M,student,"People vs. Larry Flynt, The (1996)",27-Dec-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,919,4,19,M,student,"City of Lost Children, The (1995)",01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
303,226,4,19,M,student,Die Hard 2 (1990),01-Jan-1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
303,238,4,19,M,student,Raising Arizona (1987),01-Jan-1987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,209,5,19,M,student,This Is Spinal Tap (1984),01-Jan-1984,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
303,654,5,19,M,student,Chinatown (1974),01-Jan-1974,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
303,506,4,19,M,student,Rebel Without a Cause (1955),01-Jan-1955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,55,4,19,M,student,"Professional, The (1994)",01-Jan-1994,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
303,419,4,19,M,student,Mary Poppins (1964),01-Jan-1964,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
303,68,4,19,M,student,"Crow, The (1994)",01-Jan-1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
303,31,3,19,M,student,Crimson Tide (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
303,482,5,19,M,student,Some Like It Hot (1959),01-Jan-1959,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
303,960,4,19,M,student,Naked (1993),01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,1286,4,19,M,student,Shall We Dance? (1937),01-Jan-1937,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
303,172,5,19,M,student,"Empire Strikes Back, The (1980)",01-Jan-1980,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
303,198,4,19,M,student,Nikita (La Femme Nikita) (1990),01-Jan-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
303,215,5,19,M,student,Field of Dreams (1989),01-Jan-1989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,22,5,19,M,student,Braveheart (1995),16-Feb-1996,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
303,615,4,19,M,student,"39 Steps, The (1935)",01-Jan-1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
303,65,4,19,M,student,What's Eating Gilbert Grape (1993),01-Jan-1993,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
303,184,5,19,M,student,Army of Darkness (1993),01-Jan-1993,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
303,185,5,19,M,student,Psycho (1960),01-Jan-1960,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
303,82,4,19,M,student,Jurassic Park (1993),01-Jan-1993,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
303,284,4,19,M,student,Tin Cup (1996),16-Aug-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
303,99,4,19,M,student,Snow White and the Seven Dwarfs (1937),01-Jan-1937,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
303,746,4,19,M,student,Real Genius (1985),01-Jan-1985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,7,4,19,M,student,Twelve Monkeys (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
303,69,5,19,M,student,Forrest Gump (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
303,128,4,19,M,student,Supercop (1992),26-Jul-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
303,201,5,19,M,student,Evil Dead II (1987),01-Jan-1987,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
303,381,4,19,M,student,Muriel's Wedding (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
303,619,3,19,M,student,Extreme Measures (1996),27-Sep-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
303,170,5,19,M,student,Cinema Paradiso (1988),01-Jan-1988,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
303,228,4,19,M,student,Star Trek: The Wrath of Khan (1982),01-Jan-1982,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
303,15,3,19,M,student,Mr. Holland's Opus (1995),29-Jan-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,550,3,19,M,student,Die Hard: With a Vengeance (1995),01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
303,744,3,19,M,student,Michael Collins (1996),11-Oct-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
303,83,5,19,M,student,Much Ado About Nothing (1993),01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
303,125,2,19,M,student,Phenomenon (1996),29-Jun-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
303,716,2,19,M,student,Home for the Holidays (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
303,111,3,19,M,student,"Truth About Cats & Dogs, The (1996)",26-Apr-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
303,203,5,19,M,student,Unforgiven (1992),01-Jan-1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
303,385,4,19,M,student,True Lies (1994),01-Jan-1994,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
303,559,4,19,M,student,Interview with the Vampire (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
303,208,5,19,M,student,Young Frankenstein (1974),01-Jan-1974,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
303,952,3,19,M,student,Blue in the Face (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,46,3,19,M,student,Exotica (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,70,4,19,M,student,Four Weddings and a Funeral (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
303,939,3,19,M,student,Murder in the First (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
303,778,4,19,M,student,Don Juan DeMarco (1995),01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
303,382,3,19,M,student,"Adventures of Priscilla, Queen of the Desert, The (1994)",01-Jan-1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
303,943,2,19,M,student,Killing Zoe (1994),01-Jan-1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
303,147,4,19,M,student,"Long Kiss Goodnight, The (1996)",05-Oct-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
303,276,4,19,M,student,Leaving Las Vegas (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
303,1187,4,19,M,student,Switchblade Sisters (1975),17-May-1975,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
303,282,3,19,M,student,"Time to Kill, A (1996)",13-Jul-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,1109,4,19,M,student,Death and the Maiden (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
303,458,3,19,M,student,Nixon (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,23,5,19,M,student,Taxi Driver (1976),16-Feb-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
303,283,3,19,M,student,Emma (1996),02-Aug-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
303,4,4,19,M,student,Get Shorty (1995),01-Jan-1995,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
303,134,5,19,M,student,Citizen Kane (1941),01-Jan-1941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,1098,4,19,M,student,Flirting With Disaster (1996),22-Mar-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,47,5,19,M,student,Ed Wood (1994),01-Jan-1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
303,433,4,19,M,student,Heathers (1989),01-Jan-1989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,813,4,19,M,student,"Celluloid Closet, The (1995)",15-Mar-1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
303,651,5,19,M,student,Glory (1989),01-Jan-1989,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
303,709,5,19,M,student,Strictly Ballroom (1992),01-Jan-1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
303,33,4,19,M,student,Desperado (1995),01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
303,1086,1,19,M,student,It's My Party (1995),22-Mar-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,24,3,19,M,student,Rumble in the Bronx (1995),23-Feb-1996,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
303,25,4,19,M,student,"Birdcage, The (1996)",08-Mar-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,181,5,19,M,student,Return of the Jedi (1983),14-Mar-1997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
303,591,4,19,M,student,Primal Fear (1996),30-Mar-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
303,367,4,19,M,student,Clueless (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,462,3,19,M,student,Like Water For Chocolate (Como agua para chocolate) (1992),01-Jan-1992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
303,1199,3,19,M,student,Cemetery Man (Dellamorte Dellamore) (1994),12-Apr-1996,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
303,692,4,19,M,student,"American President, The (1995)",01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
303,202,5,19,M,student,Groundhog Day (1993),01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
303,123,4,19,M,student,"Frighteners, The (1996)",19-Jul-1996,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
303,416,3,19,M,student,Old Yeller (1957),01-Jan-1957,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,844,3,19,M,student,Freeway (1996),23-Aug-1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
303,762,4,19,M,student,Beautiful Girls (1996),09-Feb-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,71,3,19,M,student,"Lion King, The (1994)",01-Jan-1994,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
303,673,4,19,M,student,Cape Fear (1962),01-Jan-1962,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
303,273,3,19,M,student,Heat (1995),01-Jan-1995,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
303,152,4,19,M,student,Sleeper (1973),01-Jan-1973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
303,432,3,19,M,student,Fantasia (1940),01-Jan-1940,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
303,403,5,19,M,student,Batman (1989),01-Jan-1989,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
303,596,4,19,M,student,"Hunchback of Notre Dame, The (1996)",21-Jun-1996,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
303,236,4,19,M,student,Citizen Ruth (1996),13-Dec-1996,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
303,237,5,19,M,student,Jerry Maguire (1996),13-Dec-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
303,26,4,19,M,student,"Brothers McMullen, The (1995)",01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,167,3,19,M,student,Private Benjamin (1980),01-Jan-1980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,88,4,19,M,student,Sleepless in Seattle (1993),01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
303,404,4,19,M,student,Pinocchio (1940),01-Jan-1940,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,160,4,19,M,student,Glengarry Glen Ross (1992),01-Jan-1992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,720,2,19,M,student,First Knight (1995),01-Jan-1995,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
303,470,4,19,M,student,Tombstone (1993),01-Jan-1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
303,1046,3,19,M,student,Malice (1993),01-Jan-1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
303,568,4,19,M,student,Speed (1994),01-Jan-1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
303,222,3,19,M,student,Star Trek: First Contact (1996),22-Nov-1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
303,137,4,19,M,student,Big Night (1996),20-Sep-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,200,4,19,M,student,"Shining, The (1980)",01-Jan-1980,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
303,443,4,19,M,student,"Birds, The (1963)",01-Jan-1963,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
303,588,5,19,M,student,Beauty and the Beast (1991),01-Jan-1991,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
303,97,5,19,M,student,Dances with Wolves (1990),01-Jan-1990,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
303,1222,3,19,M,student,Judgment Night (1993),01-Jan-1993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,240,3,19,M,student,Beavis and Butt-head Do America (1996),20-Dec-1996,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,161,5,19,M,student,Top Gun (1986),01-Jan-1986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
303,277,3,19,M,student,Restoration (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,129,5,19,M,student,Bound (1996),04-Oct-1996,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
303,739,5,19,M,student,Pretty Woman (1990),01-Jan-1990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
303,451,5,19,M,student,Grease (1978),01-Jan-1978,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
303,229,3,19,M,student,Star Trek III: The Search for Spock (1984),01-Jan-1984,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
303,117,3,19,M,student,"Rock, The (1996)",07-Jun-1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
303,518,4,19,M,student,Miller's Crossing (1990),01-Jan-1990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,241,4,19,M,student,"Last of the Mohicans, The (1992)",01-Jan-1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
303,582,4,19,M,student,"Piano, The (1993)",01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
303,91,5,19,M,student,"Nightmare Before Christmas, The (1993)",01-Jan-1993,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
303,418,4,19,M,student,Cinderella (1950),01-Jan-1950,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
303,230,3,19,M,student,Star Trek IV: The Voyage Home (1986),01-Jan-1986,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
303,423,4,19,M,student,E.T. the Extra-Terrestrial (1982),01-Jan-1982,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
303,735,4,19,M,student,Philadelphia (1993),01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,729,3,19,M,student,Nell (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,655,5,19,M,student,Stand by Me (1986),01-Jan-1986,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
303,544,4,19,M,student,Things to Do in Denver when You're Dead (1995),02-Feb-1996,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
303,631,4,19,M,student,"Crying Game, The (1992)",01-Jan-1992,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
303,143,4,19,M,student,"Sound of Music, The (1965)",01-Jan-1965,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
303,411,4,19,M,student,"Nutty Professor, The (1996)",28-Jun-1996,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
303,405,4,19,M,student,Mission: Impossible (1996),22-May-1996,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
303,477,3,19,M,student,Matilda (1996),02-Aug-1996,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,141,3,19,M,student,"20,000 Leagues Under the Sea (1954)",01-Jan-1954,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
303,780,5,19,M,student,Dumb & Dumber (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,49,2,19,M,student,I.Q. (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
303,824,3,19,M,student,"Great White Hype, The (1996)",03-May-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,583,1,19,M,student,Romeo Is Bleeding (1993),01-Jan-1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
303,650,5,19,M,student,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",01-Jan-1957,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,1411,2,19,M,student,Barbarella (1968),01-Jan-1968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
303,290,4,19,M,student,Fierce Creatures (1997),10-Jan-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,77,4,19,M,student,"Firm, The (1993)",01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
303,1118,3,19,M,student,Up in Smoke (1978),01-Jan-1978,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,21,2,19,M,student,Muppet Treasure Island (1996),16-Feb-1996,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
303,62,2,19,M,student,Stargate (1994),01-Jan-1994,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
303,569,3,19,M,student,Wolf (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
303,461,4,19,M,student,Smoke (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,155,3,19,M,student,Dirty Dancing (1987),01-Jan-1987,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
303,721,4,19,M,student,Mallrats (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,542,2,19,M,student,Pocahontas (1995),01-Jan-1995,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
303,979,4,19,M,student,"Trigger Effect, The (1996)",30-Aug-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
303,1011,2,19,M,student,2 Days in the Valley (1996),27-Sep-1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
303,1267,3,19,M,student,Clockers (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,658,5,19,M,student,Pump Up the Volume (1990),01-Jan-1990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,833,2,19,M,student,Bulletproof (1996),06-Sep-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,63,1,19,M,student,"Santa Clause, The (1994)",01-Jan-1994,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,1218,4,19,M,student,Friday (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,867,3,19,M,student,"Whole Wide World, The (1996)",25-Dec-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,546,2,19,M,student,Broken Arrow (1996),09-Feb-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
303,455,3,19,M,student,Jackie Chan's First Strike (1996),10-Jan-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
